1100009	8	30	103274	2	111377	2	11138	2	13774	2	1115	2	1840	2	109	2	253	2	11	2	33	2	2	2	7	2	0	4	1	4
1100009	8	33	98989	2	98991	4	14997	2	14999	4	2271	2	2273	4	344	2	350	2	49	4	54	2	6	2	10	2	1	6	2	2
1100009	8	34	100035	2	107052	4	12591	2	14712	2	1474	2	2164	2	167	2	315	2	16	2	42	2	0	2	11	2	1	2	2	2
1100023	2	7	101023	2	101023	2	57726	2	57726	2	32989	2	32989	2	18852	2	18852	2	10778	2	10778	2	6140	2	6140	2	3503	2	3503	2
1100023	2	13	117162	2	117162	2	63087	2	63087	2	33957	2	33957	2	18305	2	18305	2	9866	2	9866	2	5290	2	5290	2	2844	2	2844	2
1100023	2	14	137506	2	137506	2	68754	2	68754	2	34377	2	34377	2	17188	2	17188	2	8592	2	8592	2	4297	2	4297	2	2139	2	2139	2
1100023	2	23	125806	2	125806	2	65639	2	65639	2	34246	2	34246	2	17866	2	17866	2	9316	2	9316	2	4880	2	4880	2	2521	2	2521	2
1100023	2	28	137501	2	137501	2	68757	2	68757	2	34373	2	34373	2	17186	2	17186	2	8610	2	8610	2	4275	2	4275	2	2144	2	2144	2
1100023	2	31	128775	2	128775	2	66465	2	66465	2	34301	2	34301	2	17687	2	17687	2	9155	2	9155	2	4689	2	4689	2	2473	2	2473	2
1100023	2	43	131166	2	131166	2	67131	2	67131	2	34346	2	34346	2	17568	2	17568	2	8990	2	8990	2	4593	2	4593	2	2355	2	2355	2
1100023	2	46	137501	2	137501	2	68744	2	68744	2	34387	2	34387	2	17180	2	17180	2	8595	2	8595	2	4282	2	4282	2	2159	2	2159	2
1100023	2	51	132163	2	132163	2	67380	2	67380	2	34346	2	34346	2	17516	2	17516	2	8908	2	8908	2	4563	2	4563	2	2325	2	2325	2
1100023	2	52	137503	2	137503	2	68751	2	68751	2	34365	2	34365	2	17192	2	17192	2	8578	2	8578	2	4325	2	4325	2	2259	2	2259	2
1100023	3	7	119730	3	119730	3	51313	2	51314	1	21988	2	21998	1	9420	1	9427	2	4038	1	4040	2	1724	1	1731	2	738	1	740	2
1100023	3	13	138856	2	138864	1	53390	1	53408	2	20544	2	20550	1	7902	2	7904	1	3038	1	3048	2	1152	2	1166	1	446	1	451	2
1100023	3	14	151533	2	187076	1	53448	1	54117	2	15270	1	19332	2	4398	1	6897	2	1216	1	2474	2	356	1	883	2	102	1	313	2
1100023	3	23	155962	2	177450	1	54006	1	54244	2	16432	1	18869	2	5012	1	6563	2	1518	1	2275	2	464	1	801	2	132	1	278	2
1100023	3	28	151533	2	151534	1	54120	1	54121	2	19325	2	19330	1	6896	1	6920	2	2438	2	2494	1	842	1	891	2	320	1	322	2
1100023	3	31	152626	1	152627	2	54150	2	54152	1	19206	1	19225	2	6798	1	6826	2	2395	2	2454	1	855	2	864	1	304	1	314	2
1100023	3	43	155470	2	155484	1	54226	1	54235	2	18920	1	18926	2	6564	1	6618	2	2270	2	2342	1	795	2	850	1	220	1	307	2
1100023	3	46	155960	1	155961	2	54239	2	54240	1	18838	1	18844	2	6613	2	6620	1	2246	1	2266	2	780	2	792	1	288	2	308	1
1100023	3	51	162954	3	162954	3	54334	1	54344	2	18112	2	18120	1	6011	2	6016	1	2024	3	2024	3	666	1	675	2	226	2	232	1
1100023	3	52	156757	2	156758	1	54258	1	54264	2	18781	2	18788	1	6494	1	6514	2	2236	2	2280	1	750	1	787	2	270	2	286	1
1100023	6	7	93539	4	93540	2	26725	4	26726	2	7636	4	7637	2	2181	4	2183	2	620	2	625	2	177	2	179	4	47	2	55	2
1100023	6	13	108482	2	108484	4	25029	2	25038	2	5772	2	5778	2	1337	4	1344	2	304	2	314	2	65	2	73	2	15	4	18	2
1100023	6	14	113185	2	134698	2	19241	2	24253	2	2750	2	5196	2	389	2	1117	2	53	2	236	2	9	2	48	2	2	2	14	2
1100023	6	23	125113	2	125116	2	21756	2	21761	2	3779	2	3792	2	649	2	663	2	116	4	121	2	14	2	21	2	2	2	7	2
1100023	6	28	123703	2	123709	2	22085	2	22097	2	3936	2	3952	2	702	2	707	2	125	2	129	2	16	2	23	2	2	2	6	2
1100023	6	31	119236	2	119237	4	23076	2	23077	4	4465	2	4471	2	857	2	871	2	154	2	183	2	30	2	39	2	3	2	11	2
1100023	6	43	121456	2	121472	2	22593	2	22606	2	4180	2	4224	2	771	2	792	2	143	4	144	2	24	2	32	2	3	2	6	2
1100023	6	46	125112	2	125114	2	21758	2	21759	4	3784	2	3787	2	653	2	665	2	108	2	116	2	19	4	20	2	3	2	7	2
1100023	6	51	124337	4	130329	2	20447	2	21951	2	3206	2	3889	2	505	2	677	2	80	2	127	2	9	2	20	2	2	2	5	2
1100023	6	52	125365	2	125366	4	21694	2	21703	2	3748	2	3763	2	644	2	651	2	113	2	116	2	15	2	23	2	1	2	4	2
1100023	7	7	115453	2	115455	4	16492	1	16494	2	2356	6	2358	1	336	1	337	6	48	3	49	4	5	4	7	2	1	2	2	5
1100027	2	2	137504	2	137504	2	68751	2	68751	2	34376	2	34376	2	17188	2	17188	2	8594	2	8594	2	4297	2	4297	2	2149	2	2149	2
1100039	2	13	117164	2	117164	2	63086	2	63086	2	33968	2	33968	2	18295	2	18295	2	9856	2	9856	2	5297	2	5297	2	2860	2	2860	2
1100039	2	17	121804	2	121804	2	64483	2	64483	2	34149	2	34149	2	18067	2	18067	2	9554	2	9554	2	5084	2	5084	2	2678	2	2678	2
1100039	2	23	125807	2	125807	2	65641	2	65641	2	34248	2	34248	2	17864	2	17864	2	9329	2	9329	2	4866	2	4866	2	2530	2	2530	2
1100039	2	26	137506	2	137506	2	68750	2	68750	2	34379	2	34379	2	17188	2	17188	2	8594	2	8594	2	4324	2	4324	2	2075	2	2075	2
1100039	2	29	128186	2	128186	2	66300	2	66300	2	34283	2	34283	2	17745	2	17745	2	9163	2	9163	2	4770	2	4770	2	2464	2	2464	2
1100039	2	31	128778	2	128778	2	66466	2	66466	2	34305	2	34305	2	17702	2	17702	2	9135	2	9135	2	4711	2	4711	2	2340	2	2340	2
1100039	2	34	137504	2	137504	2	68752	2	68752	2	34370	2	34370	2	17198	2	17198	2	8613	2	8613	2	4268	2	4268	2	2167	2	2167	2
1100039	2	37	130172	2	130172	2	66849	2	66849	2	34329	2	34329	2	17616	2	17616	2	9059	2	9059	2	4649	2	4649	2	2401	2	2401	2
1100039	2	39	130545	2	130545	2	66945	2	66945	2	34326	2	34326	2	17616	2	17616	2	9034	2	9034	2	4637	2	4637	2	2367	2	2367	2
1100039	2	43	131186	2	131186	2	67117	2	67117	2	34342	2	34342	2	17559	2	17559	2	8978	2	8978	2	4616	2	4616	2	2371	2	2371	2
1100041	2	13	117166	2	117166	2	63090	2	63090	2	33974	2	33974	2	18286	2	18286	2	9835	2	9835	2	5318	2	5318	2	2860	2	2860	2
1100041	2	21	124722	2	124722	2	65329	2	65329	2	34233	2	34233	2	17923	2	17923	2	9359	2	9359	2	4913	2	4913	2	2621	2	2621	2
1100041	2	22	137506	2	137506	2	68751	2	68751	2	34374	2	34374	2	17187	2	17187	2	8604	2	8604	2	4267	2	4267	2	2143	2	2143	2
1100041	2	23	125809	2	125809	2	65639	2	65639	2	34246	2	34246	2	17863	2	17863	2	9324	2	9324	2	4837	2	4837	2	2570	2	2570	2
1100041	2	26	137505	2	137505	2	68751	2	68751	2	34378	2	34378	2	17186	2	17186	2	8602	2	8602	2	4295	2	4295	2	2154	2	2154	2
1100041	2	28	137505	2	137505	2	68744	2	68744	2	34386	2	34386	2	17198	2	17198	2	8643	2	8643	2	4225	2	4225	2	2155	2	2155	2
1100041	2	31	128778	2	128778	2	66465	2	66465	2	34299	2	34299	2	17623	2	17623	2	9243	2	9243	2	4524	2	4524	2	2612	2	2612	2
1100041	2	35	129757	2	129757	2	66716	2	66716	2	34297	2	34297	2	17699	2	17699	2	9102	2	9102	2	4658	2	4658	2	2382	2	2382	2
1100041	2	41	130880	2	130880	2	67041	2	67041	2	34325	2	34325	2	17590	2	17590	2	9015	2	9015	2	4611	2	4611	2	2352	2	2352	2
1100041	2	42	137508	2	137508	2	68757	2	68757	2	34382	2	34382	2	17085	2	17085	2	8669	2	8669	2	4335	2	4335	2	2155	2	2155	2
1100041	3	13	138861	2	138862	1	53404	1	53409	2	20540	2	20544	1	7900	1	7901	2	3043	2	3044	1	1166	2	1174	1	442	1	451	2
1100041	3	21	162970	3	162970	3	54322	1	54323	2	18107	2	18108	1	6030	1	6037	2	2022	1	2027	2	657	2	664	1	212	2	230	1
1100041	3	22	148488	1	148491	2	53996	2	54002	1	19632	2	19634	1	7136	1	7144	2	2589	2	2598	1	922	1	934	2	358	2	372	1
1100041	3	23	155961	2	177448	1	54008	1	54250	2	16426	1	18869	2	5010	1	6560	2	1528	1	2289	2	456	1	794	2	154	1	253	2
1100041	3	26	156759	2	175746	1	54074	1	54269	2	16646	1	18781	2	5086	1	6527	2	1610	1	2217	2	492	1	783	2	148	1	273	2
1100041	3	28	151536	1	151537	2	54118	3	54118	3	19328	1	19333	2	6899	2	6910	1	2406	1	2408	2	956	1	960	2	306	2	314	1
1100041	3	31	152623	2	152624	1	54156	1	54161	2	19209	2	19236	1	6752	2	6934	1	2246	1	2526	2	847	2	848	1	292	2	326	1
1100041	3	35	158352	2	172404	1	54234	1	54267	2	16948	1	18613	2	5404	1	6410	2	1676	1	2180	2	524	1	759	2	172	1	239	2
1100041	3	41	159019	2	171014	1	54224	1	54298	2	17198	1	18539	2	5440	1	6334	2	1746	1	2173	2	530	1	724	2	196	1	256	2
1100041	3	42	162967	2	162968	1	54327	2	54328	1	18092	1	18104	2	6025	2	6060	1	1994	1	2031	2	670	2	678	1	212	1	214	2
1100041	4	13	131810	2	131811	2	40555	2	40557	2	12477	2	12480	2	3841	4	3841	4	1181	2	1186	2	358	2	362	2	106	2	115	2
1100041	4	21	140311	2	140312	2	40089	4	40089	4	11454	2	11456	2	3268	2	3272	2	932	2	941	2	266	2	280	2	62	2	78	2
1100041	4	22	145459	2	164213	2	37319	2	39672	2	8482	2	10818	2	1929	2	2952	2	442	2	792	2	97	2	226	2	18	2	78	2
1100041	4	23	150243	2	150244	2	39190	2	39191	2	10222	2	10228	2	2669	2	2674	2	686	2	696	2	177	2	184	2	49	2	51	2
1100041	4	26	146864	2	162728	2	37552	2	39540	2	8670	2	10642	2	2000	2	2873	2	458	2	765	2	104	2	214	2	26	2	50	2
1100041	4	28	154693	2	154695	2	38672	2	38673	2	9668	2	9670	2	2414	2	2430	2	591	2	601	2	153	2	160	2	34	2	38	2
1100041	4	31	151384	2	151386	2	39060	2	39074	2	10070	2	10085	2	2639	2	2640	2	628	2	629	2	179	2	180	2	37	2	38	2
1100041	4	35	151756	2	151764	2	39023	2	39036	2	10048	2	10052	2	2543	2	2548	2	667	2	681	2	168	2	178	2	40	2	43	2
1100041	4	41	147239	2	147240	2	39501	2	39507	2	10593	2	10605	2	2845	2	2856	2	748	2	750	2	197	2	218	2	50	2	66	2
1100041	4	42	149822	2	159645	2	38012	2	39241	2	9041	2	10279	2	2160	2	2682	2	522	2	710	2	108	2	190	2	35	2	38	2
1100041	5	13	130182	1	157520	2	24234	2	30044	1	3728	2	6934	1	573	2	1608	2	90	2	370	1	11	2	94	1	4	2	22	2
1100041	5	21	127712	2	127718	1	30408	3	30409	2	7237	2	7242	2	1723	2	1730	1	402	2	417	2	91	2	110	2	12	1	29	2
1100041	5	22	131367	2	147282	1	26775	2	29857	2	4862	1	6786	2	883	2	1538	2	150	1	347	2	34	1	97	2	2	2	12	2
1100041	5	23	134746	1	150134	2	26112	2	29294	3	4544	2	6372	1	790	2	1387	2	127	2	318	1	36	2	62	2	1	2	24	1
1100041	5	26	130180	1	130184	2	30039	2	30048	1	6926	1	6937	2	1588	2	1614	1	354	1	389	2	75	2	88	2	19	2	26	1
1100041	5	28	135821	2	148448	2	26509	2	29107	2	4739	2	6240	1	835	2	1355	2	156	2	277	2	33	2	100	1	1	2	13	2
1100041	5	31	131866	5	131866	5	29772	1	29781	2	6721	2	6725	2	1492	1	1541	2	304	2	398	1	68	1	90	2	4	1	12	2
1100041	5	35	140810	2	140818	2	28138	1	28153	2	5617	2	5670	1	1100	1	1142	2	226	1	231	4	37	2	48	1	6	1	11	2
1100041	5	41	134022	2	134024	1	29410	1	29417	2	6458	2	6464	1	1414	1	1421	2	303	2	324	1	60	1	73	2	10	1	16	2
1100041	5	42	135819	2	144178	1	27462	1	29107	2	5234	2	6233	2	982	1	1342	2	184	1	290	2	36	2	54	2	6	2	12	2
1100041	6	13	108484	2	108487	2	25033	2	25037	2	5775	2	5779	2	1330	2	1336	4	304	2	313	2	64	2	81	2	12	2	20	2
1100041	6	21	120145	2	134701	2	19239	2	22888	2	2752	2	4361	2	390	2	828	4	59	2	158	2	7	2	36	2	0	2	7	2
1100041	6	22	122730	2	122734	2	22315	2	22317	4	4051	2	4057	2	738	2	747	2	129	2	137	2	21	2	27	2	3	2	6	2
1100041	6	23	125112	2	125118	2	21757	2	21762	2	3782	2	3783	4	659	2	662	4	108	2	116	2	15	2	26	2	2	2	8	2
1100041	6	26	119607	2	131267	2	20196	2	22999	2	3107	2	4426	2	460	2	852	2	61	2	155	2	8	2	35	2	1	2	8	2
1100041	6	28	123707	2	123709	2	22090	2	22092	2	3942	2	3947	2	700	2	708	2	114	2	142	2	15	2	33	2	2	4	3	2
1100041	6	31	119238	6	119238	6	23077	2	23079	4	4465	4	4469	2	854	2	875	2	154	2	186	2	29	2	35	2	3	4	4	2
1100041	6	35	125860	2	125871	2	21569	2	21593	2	3672	2	3727	2	595	2	665	2	99	2	121	2	18	2	22	2	1	2	5	2
1100041	6	41	126080	4	126082	2	21526	2	21528	4	3666	2	3676	2	619	2	643	2	104	2	114	2	15	2	22	2	1	2	4	4
1100041	6	42	127318	2	127320	2	21224	4	21226	2	3528	4	3531	2	588	2	596	2	96	2	103	2	15	2	17	2	2	4	3	2
1100041	8	13	98450	4	98451	4	15146	8	15146	8	2330	6	2331	2	357	2	359	4	55	4	57	4	6	2	9	4	1	4	3	2
1100041	8	21	101023	4	101026	2	14431	4	14434	4	2061	4	2062	4	293	4	296	2	41	2	43	4	4	2	9	2	1	2	2	4
1100041	8	22	102559	2	113642	2	10329	2	13988	4	939	2	1909	2	88	2	266	2	6	2	43	2	0	2	6	2	0	4	2	2
1100041	8	23	103972	2	103977	2	13559	2	13563	2	1765	2	1769	4	227	2	236	2	28	2	32	2	2	2	6	2	2	2	2	2
1100041	8	26	98450	2	107606	2	12413	2	15146	2	1430	2	2332	2	161	2	363	2	14	2	48	2	4	2	10	2	1	4	1	4
1100041	8	28	101022	2	109621	2	11736	2	14443	2	1265	2	2054	2	125	2	309	2	17	4	50	2	2	2	15	21100101	2	2	137512	2	137512	2	68757	2	68757	2	34378	2	34378	2	17189	2	17189	2	8594	2	8594	2	4298	2	4298	2	2148	2	2148	2
1100101	3	11	148500	2	193958	1	52896	1	53999	2	14428	1	19636	2	3942	1	7141	2	1058	1	2598	2	304	1	939	2	78	1	341	2
1100101	3	18	162978	2	162980	1	54323	2	54330	1	18096	1	18107	2	6032	1	6049	2	2004	2	2026	1	662	2	714	1	170	1	238	2
1100101	3	24	162980	1	162981	2	54324	1	54326	2	18103	2	18112	1	6040	3	6040	3	2000	1	2013	2	668	1	670	2	227	2	238	1
1100101	3	29	157411	2	174416	1	54128	1	54277	2	16802	1	18716	2	5204	1	6460	2	1624	1	2200	2	496	1	796	2	154	1	270	2
1100101	3	30	162962	1	162979	2	54330	2	54346	1	18088	1	18102	2	6042	1	6050	2	2008	2	2028	1	652	2	664	1	216	1	235	2
1100101	3	39	162978	3	162978	3	54323	2	54326	1	18098	1	18115	2	6031	2	6040	1	2006	2	2030	1	656	1	683	2	220	1	223	2
1100101	3	40	154930	1	154932	2	54227	2	54238	1	18962	1	18980	2	6649	2	6660	1	2306	1	2319	2	820	2	844	1	258	1	264	2
1100101	3	50	159755	2	169516	1	54284	2	54324	1	17358	1	18458	2	5562	1	6289	2	1756	1	2139	2	568	1	735	2	184	1	230	2
1100101	3	51	162979	2	162980	1	54323	2	54326	1	18108	1	18124	2	6022	2	6054	1	1986	1	2013	2	661	2	668	1	235	2	238	1
1100101	4	11	145468	2	145469	2	39673	4	39673	4	10817	2	10818	2	2953	2	2955	2	802	2	805	2	216	2	220	2	62	2	65	2
1100101	4	18	143454	2	166372	2	36977	2	39846	2	8209	2	11072	2	1828	2	3082	2	404	2	846	2	92	2	241	2	21	2	58	2
1100101	4	24	154702	4	154702	4	38673	2	38676	2	9664	2	9666	2	2422	2	2427	2	601	4	601	4	149	4	149	4	40	2	41	2
1100101	4	29	144217	2	144218	2	39782	2	39785	2	10969	2	10980	2	3008	2	3044	2	822	2	851	2	233	2	234	2	57	2	71	2
1100101	4	30	147904	2	161649	2	37724	2	39447	2	8797	2	10512	2	2050	2	2808	2	483	2	748	2	109	2	193	2	31	2	58	2
1100101	4	39	152066	2	152072	2	38986	2	38995	2	9995	2	10002	2	2567	2	2570	2	647	2	657	2	159	2	179	2	38	2	48	2
1100101	4	40	154699	2	154702	2	38678	4	38678	4	9651	2	9680	2	2398	2	2439	2	605	2	610	2	147	2	151	2	28	2	41	2
1100101	4	50	150615	2	158847	2	38117	2	39146	2	9167	2	10190	2	2190	2	2641	2	528	2	693	2	118	2	179	2	34	2	45	2
1100101	4	51	152685	2	152687	2	38920	2	38921	2	9916	2	9924	2	2525	2	2539	2	619	2	666	2	146	2	172	2	50	4	50	4
1100101	5	11	116372	1	116376	2	31737	2	31740	1	8656	5	8656	5	2358	3	2365	2	638	2	649	2	173	2	176	3	51	4	56	1
1100101	5	18	133098	3	152790	2	25466	2	29578	1	4244	2	6575	2	708	2	1464	1	117	2	325	2	19	2	80	1	5	2	16	1
1100101	5	24	137895	2	152792	1	25464	1	28728	2	4244	1	5988	2	706	1	1262	2	122	1	266	2	20	1	58	2	2	1	14	2
1100101	5	29	138399	4	150696	1	25980	1	28632	4	4472	1	5925	2	792	1	1233	2	116	1	252	2	24	1	60	2	7	2	10	2
1100101	5	30	140808	5	140808	5	28166	2	28178	2	5617	2	5648	2	1102	2	1144	1	216	1	239	2	40	2	47	2	7	2	11	2
1100101	5	39	139015	2	148126	1	26588	1	28513	2	4774	1	5851	2	852	1	1218	2	160	1	241	2	24	1	56	2	4	1	9	4
1100101	5	40	140812	3	140813	2	28162	1	28165	2	5618	1	5640	2	1112	2	1154	1	218	1	231	2	40	1	47	2	7	2	12	1
1100101	5	50	140805	2	140820	3	28159	2	28160	3	5629	2	5642	1	1098	1	1137	2	216	2	250	1	40	3	44	2	8	3	11	2
1100101	5	51	135342	1	135350	2	29188	2	29196	1	6293	2	6300	1	1353	2	1364	2	288	2	299	2	56	2	65	2	12	1	17	2
1100101	6	11	122738	2	122740	2	22314	2	22317	2	4057	2	4058	4	737	2	739	2	132	2	134	2	25	2	27	2	3	2	4	4
1100101	6	18	127326	2	127327	4	21221	2	21224	2	3529	2	3539	2	590	4	597	2	94	2	100	2	17	2	19	2	0	2	2	2
1100101	6	24	127327	2	127328	4	21218	2	21221	2	3536	2	3540	2	588	2	591	2	97	4	98	2	12	2	19	2	2	2	5	2
1100101	6	29	125580	6	125580	6	21646	2	21653	2	3730	2	3738	2	646	4	651	2	98	2	103	4	18	2	23	2	2	2	6	2
1100101	6	30	127320	2	127330	2	21219	2	21224	2	3530	2	3545	2	586	2	602	2	92	2	102	2	14	2	18	2	2	4	5	2
1100101	6	39	123439	2	131275	2	20194	2	22158	2	3105	2	3981	2	479	2	717	2	81	2	127	2	5	2	28	2	3	2	6	4
1100101	6	40	124790	2	124795	2	21839	2	21840	4	3813	2	3823	2	668	2	684	2	107	2	117	2	20	4	22	2	1	4	3	2
1100101	6	50	123257	2	129398	2	20665	2	22258	2	3293	2	3942	2	502	2	727	2	67	2	140	2	12	2	19	2	2	2	4	2
1100101	6	51	124343	2	130341	2	20444	2	21949	2	3212	2	3874	4	496	2	685	2	82	2	120	2	14	2	22	2	1	2	6	2
1100123	2	2	137516	2	137516	2	68757	2	68757	2	34379	2	34379	2	17190	2	17190	2	8594	2	8594	2	4298	2	4298	2	2148	2	2148	2
1100131	2	2	137517	2	137517	2	68758	2	68758	2	34379	2	34379	2	17189	2	17189	2	8595	2	8595	2	4298	2	4298	2	2148	2	2148	2
1100131	3	7	119742	1	119743	2	51318	3	51318	3	21992	2	21994	1	9424	1	9427	2	4036	2	4040	1	1728	1	1734	2	734	1	749	2
1100131	3	13	138872	2	138874	1	53412	1	53413	2	20540	2	20546	1	7888	1	7901	2	3040	1	3049	2	1135	2	1144	1	482	2	494	1
1100131	3	15	162976	1	162981	2	54308	1	54333	2	18121	2	18146	1	6022	2	6042	1	1990	1	2008	2	660	1	680	2	209	2	230	1
1100131	3	17	153536	2	182720	1	53742	1	54188	2	15812	1	19129	2	4642	1	6742	2	1372	1	2382	2	392	1	850	2	122	1	293	2
1100131	3	18	162983	2	162986	1	54324	1	54327	2	18110	1	18111	2	6029	2	6036	1	1998	1	2018	2	673	2	686	1	225	2	228	1
1100131	3	35	158360	2	172428	1	54204	1	54310	2	17014	1	18614	2	5354	1	6360	2	1700	1	2183	2	508	1	750	2	180	1	269	2
1100131	3	40	154934	1	154937	2	54224	3	54224	3	18978	1	18986	2	6634	1	6653	2	2312	2	2324	1	798	2	838	1	289	2	292	1
1100131	3	41	159032	2	171028	1	54226	1	54305	2	17196	1	18537	2	5448	1	6342	2	1744	1	2146	2	536	1	750	2	180	1	251	2
1100131	3	48	162978	1	162987	2	54323	2	54350	1	18104	1	18115	2	6001	2	6036	1	1970	1	2039	2	692	2	696	1	202	2	220	1
1100131	5	7	112258	2	161653	2	23092	2	32076	2	3298	3	9162	2	472	1	2617	2	66	3	749	2	10	1	216	2	1	2	59	2
1100131	5	13	130191	2	157532	2	24236	2	30046	2	3729	2	6934	1	575	2	1606	2	86	2	368	1	14	2	90	1	3	2	21	2
1100131	5	15	140813	2	140816	3	28161	2	28171	2	5622	1	5639	2	1118	1	1135	2	210	2	250	1	42	1	47	2	2	1	14	2
1100131	5	17	128667	2	149224	2	26332	3	30273	2	4647	2	7125	2	820	1	1679	2	141	2	390	2	27	2	90	2	4	1	25	2
1100131	5	18	133103	2	152798	2	25464	2	29578	1	4249	2	6573	2	703	2	1468	1	118	2	331	2	18	2	70	1	5	2	16	2
1100131	5	35	140812	2	140818	1	28148	1	28181	2	5618	2	5648	2	1111	2	1146	1	222	1	227	2	42	1	49	2	6	1	11	2
1100131	5	40	140814	1	140817	2	28163	2	28168	1	5620	2	5640	1	1108	1	1147	2	224	2	230	1	39	2	48	3	7	2	10	1
1100131	5	41	134030	1	134031	4	29414	2	29428	1	6446	1	6470	2	1416	2	1421	2	298	2	328	1	64	1	73	2	8	1	15	2
1100131	5	48	137899	2	145252	2	27239	2	28730	1	5092	2	5994	1	972	2	1251	2	178	2	284	1	35	2	69	2	1	2	12	1
1100131	6	7	93548	2	93549	4	26727	2	26729	2	7636	4	7638	2	2181	4	2183	2	622	2	624	4	176	2	180	2	50	2	53	2
