1100023	2	23	263049	2	286962	2	125806	2	149719	2	60168	2	78115	2	28773	2	40757	2	13757	2	21265	2	6575	2	11089	2
1100023	2	28	275005	2	275006	2	137501	2	137504	4	68747	4	68757	2	34372	4	34381	2	17174	4	17206	2	8568	2	8621	2
1100023	2	31	266135	2	283876	2	128775	2	146516	2	62311	2	75621	2	30154	2	39027	2	14581	2	20120	2	7047	2	10368	2
1100023	2	43	268611	2	281400	2	131166	2	143955	2	64050	2	73641	2	31278	2	37673	2	15272	2	19273	2	7467	2	9863	2
1100023	2	46	275005	2	275006	2	137501	2	137504	4	68741	2	68760	8	34360	2	34392	2	17165	2	17208	2	8569	2	8614	2
1100023	2	51	269613	2	280398	2	132163	2	142948	2	64788	2	72878	2	31759	2	37154	2	15568	2	18946	2	7625	2	9646	2
1100023	2	52	275005	2	275006	2	137502	4	137504	2	68751	12	68753	2	34365	2	34386	4	17173	2	17205	2	8557	2	8632	2
1100023	3	7	104764	6	157146	3	29932	6	67348	3	8552	22	28864	1	2442	18	12378	1	694	6	5312	1	195	12	2284	1
1100023	3	13	112822	4	141030	1	34712	8	54250	1	10678	12	20860	1	3281	2	8020	1	1008	6	3084	1	294	2	1194	2
1100023	3	14	104764	3	130955	6	29930	1	46771	2	8544	1	16707	4	2428	1	5971	2	688	2	2144	4	193	2	776	4
1100023	3	23	111594	1	127540	4	33964	1	44363	2	10337	2	15434	2	3141	2	5377	2	957	2	1879	2	288	2	668	2
1100023	3	28	117859	2	130955	2	37881	2	46769	2	12175	2	16704	2	3911	4	5966	1	1248	2	2144	2	395	18	780	1
1100023	3	31	118282	6	130110	3	38153	4	46173	2	12301	2	16386	3	3958	2	5824	2	1239	2	2088	2	384	2	747	2
1100023	3	43	119382	4	127910	1	38864	8	44630	1	12648	8	15576	1	4116	4	5442	1	1308	2	1904	2	414	2	658	2
1100023	3	46	119567	4	127540	1	38988	4	44366	1	12712	6	15432	1	4095	2	5336	1	1321	4	1860	1	418	2	643	2
1100023	3	51	122222	3	122226	6	40724	3	40749	18	13560	1	13591	2	4510	2	4546	2	1479	2	1533	4	470	2	536	4
1100023	3	52	119874	6	126926	3	39188	6	43936	1	12809	2	15208	2	4185	4	5262	2	1352	4	1830	2	429	4	640	1
1100023	6	7	26191	30	52382	6	3741	64	14967	2	534	368	4277	2	76	2406	1223	4	10	1714	351	2	1	41416	102	2
1100023	6	13	28205	10	42309	4	4338	50	9765	4	664	70	2253	2	100	230	517	2	14	1130	122	2	0	7626	33	2
1100023	6	14	26190	12	39288	6	3740	18	8420	4	533	110	1805	12	72	60	390	4	7	264	87	2	0	7788	24	2
1100023	6	23	23913	4	31886	10	3118	2	5548	4	406	2	967	28	47	2	174	58	3	2	34	34	0	6346	12	70
1100023	6	28	26190	4	32740	8	3740	6	5848	6	531	2	1050	6	73	6	190	52	7	2	40	16	0	6334	14	2
1100023	6	31	29570	14	35485	2	4768	32	6869	2	767	30	1330	2	120	14	262	2	9	62	60	2	0	5072	15	2
1100023	6	43	29843	8	34111	2	4852	12	6349	2	780	10	1197	2	118	10	226	2	7	2	46	2	0	3806	14	2
1100023	6	46	27898	2	31885	16	4244	4	5548	2	643	2	968	12	93	4	183	8	10	6	38	2	0	4494	12	16
1100023	6	51	28758	12	32355	6	4501	16	5720	10	696	2	1016	12	100	2	186	8	12	8	39	6	0	5486	13	2
1100023	6	52	28205	4	31732	10	4338	6	5493	24	661	2	959	2	97	2	169	34	8	2	36	2	0	1598	11	6
1100023	7	7	22449	28	22450	21	3207	322	3208	21	458	2037	459	364	65	9240	66	7567	9	76468	10	41181	1	547064	2	276479
1100027	2	2	275006	2	275007	2	137503	6	137504	2	68751	6	68752	10	34375	6	34376	26	17187	6	17188	58	8593	6	8594	122
1100039	2	13	253855	2	296164	2	117164	2	159473	2	54076	2	85868	2	24960	2	46231	2	11523	2	24889	2	5324	2	13403	2
1100039	2	17	258833	2	291186	2	121804	2	154157	2	57318	2	81611	2	26966	2	43214	2	12692	2	22884	2	5966	2	12108	2
1100039	2	23	263053	2	286966	2	125807	2	149720	2	60169	2	78115	2	28779	2	40758	2	13765	2	21265	2	6586	2	11101	2
1100039	2	26	275008	2	275011	2	137503	2	137506	2	68748	2	68756	4	34372	2	34380	4	17180	2	17194	2	8567	2	8622	2
1100039	2	29	265527	2	284492	2	128186	2	147151	2	61880	2	76110	2	29871	2	39352	2	14408	2	20339	2	6953	2	10489	2
1100039	2	31	266139	2	283880	2	128778	2	146519	2	62314	2	75624	2	30153	2	39034	2	14592	2	20146	2	7067	2	10393	2
1100039	2	34	275009	2	275010	2	137504	2	137505	6	68750	2	68754	4	34369	2	34383	4	17176	4	17198	4	8572	8	8618	4
1100039	2	37	267577	2	282442	2	130172	2	145037	2	63330	2	74481	2	30814	2	38254	2	15004	2	19643	2	7306	2	10091	2
1100039	2	39	267959	2	282060	2	130545	2	144646	2	63600	2	74177	2	30990	2	38034	2	15094	2	19507	2	7352	2	10014	2
1100039	2	43	268615	2	281404	2	131186	2	143975	2	64068	2	73663	2	31285	2	37693	2	15266	2	19282	2	7436	2	9849	2
1100041	2	13	253857	2	296163	2	117166	2	159472	2	54080	2	85871	2	24951	2	46244	2	11509	2	24903	2	5291	2	13397	2
1100041	2	21	261915	2	288105	2	124722	2	150912	2	59391	2	79048	2	28269	2	41417	2	13461	2	21709	2	6438	2	11360	2
1100041	2	22	275009	2	275011	2	137504	2	137506	2	68750	2	68754	8	34370	2	34382	2	17177	4	17199	2	8573	6	8617	2
1100041	2	23	263053	2	286967	2	125809	2	149723	2	60171	2	78118	2	28780	2	40759	2	13775	2	21263	2	6594	2	11091	2
1100041	2	26	275009	2	275011	2	137503	2	137506	4	68748	2	68755	8	34371	2	34383	2	17177	2	17200	2	8580	2	8607	2
1100041	2	28	275009	2	275011	2	137503	2	137506	4	68741	2	68762	4	34362	2	34386	2	17172	2	17209	2	8500	2	8697	2
1100041	2	31	266139	2	283881	2	128778	2	146520	2	62313	2	75624	2	30141	2	39027	2	14706	2	20053	2	7209	2	10322	2
1100041	2	35	267151	2	282869	2	129757	2	145475	2	63006	2	74797	2	30638	2	38416	2	14895	2	19734	2	7250	2	10154	2
1100041	2	41	268303	2	281717	2	130880	2	144294	2	63849	2	73912	2	31152	2	37855	2	15191	2	19388	2	7412	2	9936	2
1100041	2	42	275009	2	275011	2	137503	4	137508	2	68746	4	68761	2	34362	2	34396	2	17085	4	17292	2	8477	2	8686	2
1100041	3	13	112824	4	141032	1	34714	2	54246	1	10680	4	20864	1	3285	4	8026	1	1008	4	3088	1	306	6	1194	1
1100041	3	21	122226	3	122227	6	40742	21	40743	6	13578	4	13583	6	4522	10	4533	8	1496	2	1527	2	479	2	527	2
1100041	3	22	116671	6	133338	3	37122	6	48487	2	11811	8	17632	3	3755	2	6414	1	1191	2	2332	1	366	2	848	1
1100041	3	23	111598	1	127541	4	33964	1	44363	4	10336	2	15433	2	3138	1	5376	2	948	1	1882	2	286	1	663	2
1100041	3	26	112824	1	126928	4	34714	1	43939	4	10678	1	15211	6	3287	2	5272	2	984	1	1857	2	290	1	659	2
1100041	3	28	117861	4	130958	1	37883	2	46772	1	12173	6	16704	1	3911	2	5964	3	1248	4	2134	1	378	2	726	2
1100041	3	31	118284	6	130112	3	38155	4	46168	1	12304	2	16383	2	3961	2	5828	1	1198	2	2210	1	363	2	838	1
1100041	3	35	115242	2	125720	2	36212	1	43112	2	11406	2	14814	2	3559	2	5101	4	1110	2	1761	2	340	2	616	2
1100041	3	41	116264	1	125208	4	36862	1	42755	4	11684	1	14604	2	3704	1	4999	4	1164	1	1721	2	370	1	595	2
1100041	3	42	122226	4	122228	1	40741	8	40744	3	13577	4	13588	1	4519	4	4534	8	1487	2	1536	2	479	2	528	4
1100041	4	13	63463	4	84618	4	14644	6	26037	2	3378	8	8011	4	776	2	2465	2	173	42	760	2	30	2	236	2
1100041	4	21	65477	4	78575	2	15589	10	22451	2	3709	2	6416	2	879	2	1835	2	203	2	524	2	36	2	150	2
1100041	4	22	62501	2	75004	2	14204	6	20456	4	3227	4	5580	4	732	16	1527	4	159	2	425	4	26	6	129	2
1100041	4	23	59784	2	71742	10	12997	4	18717	10	2825	2	4885	2	615	4	1278	2	134	2	346	2	16	2	114	4
1100041	4	26	63463	2	74041	6	14644	2	19936	4	3377	4	5370	4	775	2	1449	2	165	2	404	4	34	10	116	2
1100041	4	28	68751	2	68753	10	17187	22	17190	4	4291	10	4303	10	1064	4	1084	2	258	2	277	2	49	2	92	4
1100041	4	31	62099	4	70972	4	14022	2	18317	2	3164	2	4733	4	710	2	1237	2	133	2	362	2	23	8	111	2
1100041	4	35	62858	4	70718	4	14362	2	18189	16	3282	2	4687	12	742	2	1246	4	168	2	334	2	36	2	96	2
1100041	4	41	67075	6	73783	2	16359	6	19795	2	3987	6	5314	2	965	2	1426	2	221	2	394	2	42	4	112	2
1100041	4	42	65478	2	72027	2	15589	2	18865	2	3702	2	4947	2	874	4	1305	2	200	2	352	4	40	2	101	2
1100041	5	13	33847	6	50772	6	5206	2	11718	6	800	4	2705	26	122	20	627	4	16	4	151	4	1	12	42	6
1100041	5	21	41904	4	52384	2	7981	18	12472	2	1518	10	2969	2	286	26	707	2	49	4	170	1	3	18	44	1
1100041	5	22	40000	3	50003	2	7271	8	11365	2	1320	14	2584	8	234	4	591	4	35	6	140	6	0	26	42	6
1100041	5	23	38261	4	47830	1	6653	2	10399	4	1156	12	2263	4	198	8	496	4	30	4	111	14	0	150	41	4
1100041	5	26	42308	2	50772	1	8135	24	11717	2	1560	10	2708	1	292	14	626	1	40	16	158	1	4	30	44	1
1100041	5	28	39287	10	47145	10	7014	4	10104	5	1250	4	2171	4	221	2	473	4	30	6	124	4	0	2	37	2
1100041	5	31	42582	20	49680	5	8240	4	11218	5	1592	2	2537	2	302	10	577	2	40	2	158	2	3	50	43	2
1100041	5	35	44000	3	44002	18	8792	30	8813	8	1740	8	1783	2	302	14	409	4	46	4	95	6	4	18	26	10
1100041	5	41	42928	10	48294	5	8374	6	10604	1	1631	22	2328	2	308	10	511	4	50	6	116	2	6	36	28	3
1100041	5	42	41906	9	47145	4	7981	12	10104	4	1519	12	2166	8	283	8	471	2	47	2	106	2	4	22	30	2
1100041	6	13	28206	24	42309	6	4338	10	9765	2	667	294	2254	2	102	1554	522	2	14	268	122	2	1	10684	33	2
1100041	6	21	26190	6	34924	4	3740	12	6654	10	533	32	1269	16	74	94	246	18	8	50	52	6	0	5844	18	6
1100041	6	22	25000	4	33336	6	3408	6	6062	30	464	14	1105	8	61	8	208	24	6	10	46	2	0	20214	16	2
1100041	6	23	23913	2	31887	4	3118	2	5546	54	407	4	966	70	49	2	172	42	5	10	36	64	0	35526	17	12
1100041	6	26	28206	20	35259	2	4337	6	6783	4	665	8	1306	4	96	2	256	2	3	30	67	2	0	14476	20	4
1100041	6	28	26191	4	32740	4	3740	4	5848	2	528	4	1048	2	67	2	194	2	3	12	50	24	0	31672	24	4
1100041	6	31	29571	30	35485	6	4768	8	6868	6	768	188	1330	4	121	64	257	6	13	118	64	2	0	3310	19	4
1100041	6	35	26191	4	31431	4	3736	2	5394	38	530	2	929	56	70	2	184	32	8	4	39	18	0	2684	13	2
1100041	6	41	26830	4	31303	4	3926	4	5346	6	571	2	917	10	84	6	169	2	10	2	35	4	0	1012	11	2
1100041	6	42	30555	2	30558	6	5091	8	5094	32	842	2	855	12	133	6	149	6	17	20	32	2	0	542	11	6
1100041	8	13	10577	16	21155	24	813	26	3256	10	62	88	502	26	4	122	78	1828	0	18932	15	604	0	1226664	4	520
1100041	8	21	13095	6	19644	28	1246	16	2808	14	118	72	404	38	10	92	61	126	0	1398	12	128	0	1195930	4	546
1100041	8	22	12500	10	18752	10	1136	22	2558	70	102	8	350	352	6	12	52	54	0	5102	11	52	0	1293836	5	206
1100041	8	23	11956	4	17937	12	1039	4	2340	170	89	4	308	110	7	2	45	82	0	5290	11	126	0	1378022	6	76
1100041	8	26	15865	6	21155	8	1829	28	3256	8	209	176	504	2	21	40	83	2	0	40692	23	4	0	1335952	8	4
1100041	8	28	14732	10	19644	18	1575	2	2809	20	163	56	409	16	10	72	63	26	0	31706	19	12	0	1505494	8	124
1100041	8	31	13306	2	17744	4	1287	4	2291	22	123	2	299	58	12	4	43	312	0	7290	9	468	0	1259058	4	1796
1100041	8	35	15714	8	19644	16	1794	6	2810	16	201	32	406	40	12	10	65	6	0	650	13	2	0	1202806	6	2
1100041	8	41	16768	10	20123	4	2044	28	2945	6	248	348	431	6	26	46	65	2	0	2530	13	2	0	1189316	5	42
1100041	8	42	16369	16	19644	8	1947	6	2808	2	230	84	405	4	21	16	63	6	0	768	12	2	0	1165322	5	4
1100051	2	2	275012	2	275013	2	137506	6	137507	2	68753	14	68754	2	34376	14	34377	18	17188	46	17189	18	8594	110	8595	18
1100051	5	6	36668	12	73337	2	6111	48	24447	2	1018	144	8151	2	169	304	2719	2	28	3616	905	2	4	5812	299	4
1100051	5	7	31430	15	62860	10	4490	45	17960	20	641	72	5136	8	91	156	1472	16	13	1124	422	32	1	480	124	32
1100051	5	8	27501	8	55003	8	3437	8	13751	28	429	12	3439	2	53	24	861	26	6	44	218	18	0	54	57	6
1100051	5	10	44002	25	44002	25	8800	75	8801	50	1760	575	1761	50	352	3075	353	50	64	4543	80	1422	0	3877	28	4372
1100051	5	18	36666	2	48892	10	6111	14	10865	28	1017	4	2417	4	166	4	539	8	23	4	125	10	1	2	37	2
1100051	5	24	36668	3	45836	8	6110	2	9550	26	1016	2	1992	28	168	2	418	2	27	2	93	6	3	14	26	4
1100051	5	28	39287	4	47146	1	7014	4	10105	2	1251	8	2168	4	219	2	474	2	35	4	108	10	3	10	30	4
1100051	5	30	44001	4	44003	4	8799	6	8802	10	1756	4	1764	2	346	2	356	34	63	12	78	30	4	4	25	10
1100051	5	31	42582	16	49682	1	8240	4	11220	1	1592	10	2536	2	304	6	575	2	40	2	140	2	0	6	34	2
1100051	7	7	22450	49	22450	49	3207	294	3208	49	458	2009	459	392	65	9212	66	7595	9	76440	10	41209	1	547036	2	276507
1100063	2	5	220013	2	330018	2	88004	2	198009	2	35204	2	118800	2	14084	2	71280	2	5636	2	42768	2	2244	2	25623	2
1100063	2	10	275015	2	275016	2	137507	2	137508	6	68753	2	68754	14	34375	4	34379	4	17144	2	17232	2	8429	2	8758	2
1100063	2	15	256683	2	293348	2	119785	2	156450	2	55901	2	83438	2	26087	2	44499	2	12170	2	23734	2	5672	2	12665	2
1100063	2	17	258839	2	291192	2	121808	2	154161	2	57323	2	81615	2	26976	2	43209	2	12689	2	22884	2	6038	2	12197	2
1100063	2	19	260541	2	289490	2	123414	2	152363	2	58461	2	80191	2	27685	2	42198	2	13119	2	22210	2	6221	2	11681	2
1100063	2	20	275014	2	275017	2	137507	6	137510	2	68752	2	68755	6	34374	4	34380	2	17179	2	17197	4	8573	2	8615	4
1100063	2	30	275015	2	275016	2	137507	4	137509	2	68753	8	68756	2	34368	4	34386	2	17157	2	17217	2	8559	2	8629	2
1100063	2	31	266145	2	283886	2	128780	2	146521	2	62312	2	75622	2	30152	2	39020	2	14598	2	20132	2	7049	2	10396	2
1100063	2	34	275015	2	275016	2	137507	2	137508	6	68753	6	68755	4	34375	2	34378	10	17181	2	17196	2	8585	2	8604	2
1100063	2	35	267157	2	282874	2	129762	2	145479	2	63017	2	74809	2	30607	2	38463	2	14866	2	19772	2	7223	2	10163	2
1100089	2	19	260547	2	289497	2	123417	2	152367	2	58459	2	80192	2	27690	2	42209	2	13116	2	22215	2	6209	2	11699	2
1100089	2	23	263065	2	286979	2	125813	2	149727	2	60171	2	78118	2	28777	2	40757	2	13771	2	21279	2	6589	2	11109	2
1100089	2	29	265539	2	284505	2	128191	2	147157	2	61894	2	76124	2	29886	2	39378	2	14424	2	20383	2	6966	2	10534	2
1100089	2	31	266149	2	283895	2	128781	2	146527	2	62313	2	75628	2	30151	2	39029	2	14566	2	20104	2	7034	2	10354	2
1100089	2	37	267589	2	282455	2	130178	2	145044	2	63330	2	74482	2	30808	2	38243	2	14986	2	19634	2	7302	2	10078	2
1100089	2	43	268625	2	281419	2	131180	2	143974	2	64065	2	73661	2	31367	2	37604	2	15360	2	19203	2	7539	2	9818	2
1100089	2	46	275011	2	275033	2	137498	2	137520	2	68745	2	68761	4	34372	2	34387	2	17177	2	17199	2	8578	2	8609	2
1100089	2	58	275017	2	275027	2	137499	2	137518	4	68740	4	68778	2	34360	2	34395	2	17166	6	17221	2	8562	2	8622	2
1100089	2	62	275021	2	275023	2	137510	2	137512	2	68750	4	68762	2	34368	2	34384	4	17164	2	17212	2	8565	2	8631	2
1100089	2	73	271255	2	278789	2	133771	2	141305	2	65942	2	71650	2	32503	2	36330	2	16032	2	18416	2	7916	2	9357	2
1100089	3	19	115799	6	135098	3	36567	6	49770	3	11546	6	18336	1	3640	2	6760	1	1122	4	2518	2	330	2	943	2
1100089	3	23	111601	2	127551	2	33965	2	44368	2	10338	1	15435	4	3146	1	5383	2	948	1	1886	2	272	1	675	2
1100089	3	29	113802	3	126447	6	35318	3	43603	6	10959	2	15038	4	3405	2	5204	4	1053	2	1809	2	326	2	636	2
1100089	3	31	118288	2	130118	2	38154	2	46172	1	12303	2	16382	1	3964	2	5818	1	1268	4	2076	1	401	6	736	1
1100089	3	37	118928	4	128840	1	38571	6	45268	1	12466	4	15928	2	3905	2	5681	2	1217	2	2084	2	381	2	759	2
1100089	3	43	119389	4	127918	1	38866	4	44622	3	12648	2	15566	1	4113	2	5434	1	1320	2	1908	1	415	2	662	1
1100089	3	46	119565	2	127551	2	38979	2	44370	1	12696	2	15434	2	4132	2	5374	1	1321	2	1910	1	415	2	680	1
1100089	3	58	120124	2	126447	2	39351	10	43602	3	12884	2	15030	1	4162	2	5194	2	1331	2	1785	2	419	2	618	1
1100089	3	62	118290	3	124203	6	38157	2	42071	2	12310	3	14252	6	3960	2	4834	2	1217	2	1738	2	372	2	634	2
1100089	3	73	120556	2	125581	2	39634	2	43006	3	13030	10	14728	3	4263	2	5056	1	1383	2	1746	1	433	2	588	2
1100089	4	19	57899	2	72375	2	12189	2	19047	12	2565	2	5015	10	540	4	1323	6	111	2	354	2	19	2	102	4
1100089	4	23	59785	2	71748	4	12996	2	18719	4	2825	2	4886	10	613	2	1277	10	132	2	336	4	27	2	93	2
1100089	4	29	66383	4	75869	2	16023	10	20930	2	3856	10	5778	2	909	2	1597	2	199	8	438	2	40	2	121	2
1100089	4	31	62100	2	70974	10	14018	2	18320	6	3165	2	4730	4	713	2	1228	2	151	2	346	2	30	2	100	2
1100089	4	37	66897	8	74330	4	16269	10	20092	2	3957	44	5430	2	959	16	1471	2	209	4	407	2	42	2	112	2
1100089	4	43	63958	2	70356	2	14868	2	18001	8	3452	2	4608	2	810	2	1201	2	187	2	319	6	37	2	88	8
1100089	4	46	65758	2	71748	4	15722	2	18718	6	3752	4	4892	4	890	2	1283	2	202	2	356	4	38	2	110	2
1100089	4	58	66383	2	71130	2	16005	4	18413	2	3858	2	4788	4	926	2	1250	2	204	2	342	2	32	2	104	4
1100089	4	62	66537	6	70974	6	16096	2	18317	6	3889	2	4732	2	908	4	1234	4	185	2	356	2	30	2	105	2
1100089	4	73	67813	4	71581	4	16716	4	18634	2	4114	2	4851	2	1009	2	1268	2	242	2	329	2	48	2	94	2
1100089	6	19	28949	8	38600	2	4570	22	8126	2	721	306	1712	2	112	100	362	2	13	84	81	2	0	6544	21	2
1100089	6	23	23913	2	31888	18	3117	2	5549	16	405	2	968	30	48	2	179	2	5	2	35	28	0	5896	13	42
1100089	6	29	25288	2	31614	4	3488	4	5452	2	463	2	966	2	54	2	184	4	6	10	42	2	0	1940	12	2
1100089	6	31	29571	4	35487	4	4768	18	6869	2	763	16	1332	2	119	6	259	2	11	4	56	2	0	7436	16	2
1100089	6	37	29731	8	34688	2	4818	6	6565	2	771	142	1261	2	93	54	271	2	5	10	75	2	0	9026	21	2
1100089	6	43	29846	4	34112	2	4853	16	6353	2	784	12	1190	2	116	16	225	2	13	8	43	2	0	1094	11	10
1100089	6	46	27895	2	31888	18	4240	6	5552	14	644	12	970	4	96	16	176	2	7	2	38	18	0	1080	12	4
1100089	6	58	28449	6	31614	6	4385	2	5485	10	674	2	953	4	95	2	179	6	12	20	40	4	0	18854	14	12
1100089	6	62	29572	16	32530	4	4768	10	5773	2	765	2	1027	2	105	2	191	6	8	2	45	2	0	1906	12	20
1100089	6	73	30138	4	32652	2	4950	10	5818	2	800	6	1048	2	120	2	194	2	13	2	39	4	0	104	12	2
1100089	8	19	14474	6	21713	6	1523	66	3429	18	160	640	542	74	16	1900	87	46	0	13090	18	18	0	1301776	7	12
1100089	8	23	11956	2	17937	40	1039	2	2340	228	88	2	310	60	5	2	44	576	0	482	8	272	0	1136686	3	6190
1100089	8	29	14224	6	18968	20	1467	12	2623	26	140	6	379	26	10	42	60	86	0	10718	12	300	0	1190412	4	164
1100089	8	31	13307	6	17744	22	1287	6	2292	66	124	4	299	30	10	2	43	22	0	1408	12	46	0	1230166	4	2100
1100089	8	37	14865	8	18584	10	1606	26	2514	6	172	12	342	12	3	52	76	124	0	53408	24	54	0	1392366	8	14
1100089	8	43	15989	14	19188	14	1854	4	2682	10	209	14	377	2	21	34	60	4	0	3560	13	18	0	1198602	4	634
1100089	8	46	14945	10	17940	16	1624	14	2340	172	167	12	314	8	16	2	47	8	0	1324	12	4	0	1183498	4	922
1100089	8	58	16594	4	18968	10	1991	10	2624	16	219	14	373	4	21	4	54	2	0	3046	12	2	0	1309488	5	196
1100089	8	62	15525	14	17744	22	1751	10	2292	32	193	2	301	2	14	2	45	22	0	1288	10	100	0	1216438	6	102
1100089	8	73	16953	32	18837	8	2084	26	2586	2	251	66	357	2	22	4	53	2	0	1724	11	72	0	1125984	4	30
1100089	9	19	12866	34	19300	7	1354	362	3048	3	141	888	482	3	13	2030	77	4	0	83710	15	2	0	3863012	6	3
1100089	9	23	10628	20	15945	18	924	112	2081	26	80	408	275	4	4	68	43	24	0	43888	7	1582	0	3731467	3	528
1100089	9	29	12644	21	16860	12	1305	130	2332	4	135	2442	325	4	8	806	54	2	0	99434	11	10	0	3755217	3	1036
1100089	9	31	11828	3	15772	30	1143	30	2036	84	109	54	265	72	8	490	38	10	0	52739	10	8	0	3790099	4	242
1100089	9	37	13212	2	16520	1	1426	10	2234	1	150	226	304	4	0	370	70	2	0	228506	22	2	0	3922862	6	8
1100089	9	43	11370	12	14214	18	1056	16	1657	46	96	20	198	4	8	44	26	8	0	68666	7	146	0	3774838	3	1106
1100089	9	46	13285	56	15947	2	1439	150	2087	2	145	18	279	2	13	16	37	2	0	46324	8	24	0	3745766	4	6
1100089	9	58	12642	15	14756	8	1296	75	1806	4	120	37	244	4	9	56	35	22	0	67943	8	34	0	3841163	4	102
