1101619	2	2	275404	275405	1101618	137702	137703	1101618	68851	68852	1101618	34425	34426	1101618	17212	17213	1101618	8606	8607	1101618
1101619	3	3	122402	122402	1101618	40800	40801	1101618	13600	13601	1101618	4533	4534	1101618	1511	1512	1101618	503	504	1101618
1101619	7	7	22482	22482	1101618	3211	3212	1101618	458	459	1101618	65	66	1101618	9	10	1101618	1	2	1101618
1101691	2	2	275422	275423	1101690	137711	137712	1101690	68855	68856	1101690	34427	34428	1101690	17213	17214	1101690	8606	8607	1101690
1101691	3	3	122410	122410	1101690	40803	40804	1101690	13601	13602	1101690	4533	4534	1101690	1511	1512	1101690	503	504	1101690
1101733	6	6	30603	30604	1101732	5100	5101	1101732	850	851	1101732	141	142	1101732	23	24	1101732	3	4	1101732
1101781	2	2	275445	275445	1101780	137722	137723	1101780	68861	68862	1101780	34430	34431	1101780	17215	17216	1101780	8607	8608	1101780
1101781	6	6	30605	30605	1101780	5100	5101	1101780	850	851	1101780	141	142	1101780	23	24	1101780	3	4	1101780
1101803	2	2	275450	275451	1101802	137725	137726	1101802	68862	68863	1101802	34431	34432	1101802	17215	17216	1101802	8607	8608	1101802
1101811	3	3	122423	122424	1101810	40807	40808	1101810	13602	13603	1101810	4534	4535	1101810	1511	1512	1101810	503	504	1101810
1101851	2	2	275462	275463	1101850	137731	137732	1101850	68865	68866	1101850	34432	34433	1101850	17216	17217	1101850	8608	8609	1101850
1101871	6	6	30607	30608	1101870	5101	5102	1101870	850	851	1101870	141	142	1101870	23	24	1101870	3	4	1101870
1101871	7	7	22487	22488	1101870	3212	3213	1101870	458	459	1101870	65	66	1101870	9	10	1101870	1	2	1101870
1101883	2	2	275470	275471	1101882	137735	137736	1101882	68867	68868	1101882	34433	34434	1101882	17216	17217	1101882	8608	8609	1101882
1101883	3	3	122431	122432	1101882	40810	40811	1101882	13603	13604	1101882	4534	4535	1101882	1511	1512	1101882	503	504	1101882
1101901	2	2	275475	275475	1101900	137737	137738	1101900	68868	68869	1101900	34434	34435	1101900	17217	17218	1101900	8608	8609	1101900
1101901	6	6	30608	30609	1101900	5101	5102	1101900	850	851	1101900	141	142	1101900	23	24	1101900	3	4	1101900
1101917	2	2	275479	275479	1101916	137739	137740	1101916	68869	68870	1101916	34434	34435	1101916	17217	17218	1101916	8608	8609	1101916
1101931	2	2	275482	275483	1101930	137741	137742	1101930	68870	68871	1101930	34435	34436	1101930	17217	17218	1101930	8608	8609	1101930
1101941	2	2	275485	275485	1101940	137742	137743	1101940	68871	68872	1101940	34435	34436	1101940	17217	17218	1101940	8608	8609	1101940
1102027	2	2	275506	275507	1102026	137753	137754	1102026	68876	68877	1102026	34438	34439	1102026	17219	17220	1102026	8609	8610	1102026
1102027	3	3	122447	122448	1102026	40815	40816	1102026	13605	13606	1102026	4535	4536	1102026	1511	1512	1102026	503	504	1102026
1102069	6	6	30613	30613	1102068	5102	5103	1102068	850	851	1102068	141	142	1102068	23	24	1102068	3	4	1102068
1102111	6	6	30614	30615	1102110	5102	5103	1102110	850	851	1102110	141	142	1102110	23	24	1102110	3	4	1102110
1102117	2	2	275529	275529	1102116	137764	137765	1102116	68882	68883	1102116	34441	34442	1102116	17220	17221	1102116	8610	8611	1102116
1102159	3	3	122462	122462	1102158	40820	40821	1102158	13606	13607	1102158	4535	4536	1102158	1511	1512	1102158	503	504	1102158
1102159	6	6	30615	30616	1102158	5102	5103	1102158	850	851	1102158	141	142	1102158	23	24	1102158	3	4	1102158
1102163	2	2	275540	275541	1102162	137770	137771	1102162	68885	68886	1102162	34442	34443	1102162	17221	17222	1102162	8610	8611	1102162
1102181	2	2	275545	275545	1102180	137772	137773	1102180	68886	68887	1102180	34443	34444	1102180	17221	17222	1102180	8610	8611	1102180
1102187	2	2	275546	275547	1102186	137773	137774	1102186	68886	68887	1102186	34443	34444	1102186	17221	17222	1102186	8610	8611	1102186
1102237	6	6	30617	30618	1102236	5102	5103	1102236	850	851	1102236	141	142	1102236	23	24	1102236	3	4	1102236
1102243	3	3	122471	122472	1102242	40823	40824	1102242	13607	13608	1102242	4535	4536	1102242	1511	1512	1102242	503	504	1102242
1102253	2	2	275563	275563	1102252	137781	137782	1102252	68890	68891	1102252	34445	34446	1102252	17222	17223	1102252	8611	8612	1102252
1102259	2	2	275564	275565	1102258	137782	137783	1102258	68891	68892	1102258	34445	34446	1102258	17222	17223	1102258	8611	8612	1102258
1102279	6	6	30618	30619	1102278	5103	5104	1102278	850	851	1102278	141	142	1102278	23	24	1102278	3	4	1102278
1102307	2	2	275576	275577	1102306	137788	137789	1102306	68894	68895	1102306	34447	34448	1102306	17223	17224	1102306	8611	8612	1102306
1102333	6	6	30620	30621	1102332	5103	5104	1102332	850	851	1102332	141	142	1102332	23	24	1102332	3	4	1102332
1102397	2	2	275599	275599	1102396	137799	137800	1102396	68899	68900	1102396	34449	34450	1102396	17224	17225	1102396	8612	8613	1102396
1102411	2	2	275602	275603	1102410	137801	137802	1102410	68900	68901	1102410	34450	34451	1102410	17225	17226	1102410	8612	8613	1102410
1102411	3	3	122490	122490	1102410	40830	40830	1102410	13610	13610	1102410	4536	4537	1102410	1512	1513	1102410	504	505	1102410
1102427	2	2	275606	275607	1102426	137803	137804	1102426	68901	68902	1102426	34450	34451	1102426	17225	17226	1102426	8612	8613	1102426
1102429	2	2	275607	275607	1102428	137803	137804	1102428	68901	68902	1102428	34450	34451	1102428	17225	17226	1102428	8612	8613	1102428
1102429	6	6	30623	30623	1102428	5103	5104	1102428	850	851	1102428	141	142	1102428	23	24	1102428	3	4	1102428
1102447	6	6	30623	30624	1102446	5103	5104	1102446	850	851	1102446	141	142	1102446	23	24	1102446	3	4	1102446
1102523	2	2	275630	275631	1102522	137815	137816	1102522	68907	68908	1102522	34453	34454	1102522	17226	17227	1102522	8613	8614	1102522
1102547	2	2	275636	275637	1102546	137818	137819	1102546	68909	68910	1102546	34454	34455	1102546	17227	17228	1102546	8613	8614	1102546
1102567	3	3	122507	122508	1102566	40835	40836	1102566	13611	13612	1102566	4537	4538	1102566	1512	1513	1102566	504	505	1102566
1102567	6	6	30626	30627	1102566	5104	5105	1102566	850	851	1102566	141	142	1102566	23	24	1102566	3	4	1102566
1102571	2	2	275642	275643	1102570	137821	137822	1102570	68910	68911	1102570	34455	34456	1102570	17227	17228	1102570	8613	8614	1102570
1102663	6	6	30629	30630	1102662	5104	5105	1102662	850	851	1102662	141	142	1102662	23	24	1102662	3	4	1102662
1102669	6	6	30629	30630	1102668	5104	5105	1102668	850	851	1102668	141	142	1102668	23	24	1102668	3	4	1102668
1102709	2	2	275677	275677	1102708	137838	137839	1102708	68919	68920	1102708	34459	34460	1102708	17229	17230	1102708	8614	8615	1102708
1102733	2	2	275683	275683	1102732	137841	137842	1102732	68920	68921	1102732	34460	34461	1102732	17230	17231	1102732	8615	8616	1102732
1102747	3	3	122527	122528	1102746	40842	40843	1102746	13614	13615	1102746	4538	4539	1102746	1512	1513	1102746	504	505	1102746
1102757	2	2	275689	275689	1102756	137844	137845	1102756	68922	68923	1102756	34461	34462	1102756	17230	17231	1102756	8615	8616	1102756
1102813	6	6	30633	30634	1102812	5105	5106	1102812	850	851	1102812	141	142	1102812	23	24	1102812	3	4	1102812
1102831	3	3	122536	122537	1102830	40845	40846	1102830	13615	13616	1102830	4538	4539	1102830	1512	1513	1102830	504	505	1102830
1102831	6	6	30634	30635	1102830	5105	5106	1102830	850	851	1102830	141	142	1102830	23	24	1102830	3	4	1102830
1102853	2	2	275713	275713	1102852	137856	137857	1102852	68928	68929	1102852	34464	34465	1102852	17232	17233	1102852	8616	8617	1102852
1102879	3	3	122542	122542	1102878	40847	40848	1102878	13615	13616	1102878	4538	4539	1102878	1512	1513	1102878	504	505	1102878
1102879	6	6	30635	30636	1102878	5105	5106	1102878	850	851	1102878	141	142	1102878	23	24	1102878	3	4	1102878
1102879	7	7	22507	22508	1102878	3215	3216	1102878	459	460	1102878	65	66	1102878	9	10	1102878	1	2	1102878
1102883	2	2	275720	275721	1102882	137860	137861	1102882	68930	68931	1102882	34465	34466	1102882	17232	17233	1102882	8616	8617	1102882
1102891	2	2	275722	275723	1102890	137861	137862	1102890	68930	68931	1102890	34465	34466	1102890	17232	17233	1102890	8616	8617	1102890
1102891	3	3	122543	122544	1102890	40847	40848	1102890	13615	13616	1102890	4538	4539	1102890	1512	1513	1102890	504	505	1102890
1102901	2	2	275725	275725	1102900	137862	137863	1102900	68931	68932	1102900	34465	34466	1102900	17232	17233	1102900	8616	8617	1102900
1102903	3	3	122544	122545	1102902	40848	40849	1102902	13616	13617	1102902	4538	4539	1102902	1512	1513	1102902	504	505	1102902
1102939	2	2	275734	275735	1102938	137867	137868	1102938	68933	68934	1102938	34466	34467	1102938	17233	17234	1102938	8616	8617	1102938
1102939	3	3	122548	122549	1102938	40849	40850	1102938	13616	13617	1102938	4538	4539	1102938	1512	1513	1102938	504	505	1102938
1102951	3	3	122550	122550	1102950	40850	40850	1102950	13616	13617	1102950	4538	4539	1102950	1512	1513	1102950	504	505	1102950
1102951	6	6	30637	30638	1102950	5106	5107	1102950	851	852	1102950	141	142	1102950	23	24	1102950	3	4	1102950
1102963	3	3	122551	122552	1102962	40850	40851	1102962	13616	13617	1102962	4538	4539	1102962	1512	1513	1102962	504	505	1102962
1102963	7	7	22509	22510	1102962	3215	3216	1102962	459	460	1102962	65	66	1102962	9	10	1102962	1	2	1102962
1102979	2	2	275744	275745	1102978	137872	137873	1102978	68936	68937	1102978	34468	34469	1102978	17234	17235	1102978	8617	8618	1102978
1102999	6	6	30638	30639	1102998	5106	5107	1102998	851	852	1102998	141	142	1102998	23	24	1102998	3	4	1102998
1103059	2	2	275764	275765	1103058	137882	137883	1103058	68941	68942	1103058	34470	34471	1103058	17235	17236	1103058	8617	8618	1103058
1103059	3	3	122562	122562	1103058	40854	40854	1103058	13618	13618	1103058	4539	4540	1103058	1513	1514	1103058	504	505	1103058
1103101	6	6	30641	30642	1103100	5106	5107	1103100	851	852	1103100	141	142	1103100	23	24	1103100	3	4	1103100
1103143	3	3	122571	122572	1103142	40857	40858	1103142	13619	13620	1103142	4539	4540	1103142	1513	1514	1103142	504	505	1103142
1103143	6	6	30642	30643	1103142	5107	5108	1103142	851	852	1103142	141	142	1103142	23	24	1103142	3	4	1103142
1103171	2	2	275792	275793	1103170	137896	137897	1103170	68948	68949	1103170	34474	34475	1103170	17237	17238	1103170	8618	8619	1103170
1103191	3	3	122576	122577	1103190	40858	40859	1103190	13619	13620	1103190	4539	4540	1103190	1513	1514	1103190	504	505	1103190
1103203	2	2	275800	275801	1103202	137900	137901	1103202	68950	68951	1103202	34475	34476	1103202	17237	17238	1103202	8618	8619	1103202
1103203	3	3	122578	122578	1103202	40859	40860	1103202	13619	13620	1103202	4539	4540	1103202	1513	1514	1103202	504	505	1103202
1103213	2	2	275803	275803	1103212	137901	137902	1103212	68950	68951	1103212	34475	34476	1103212	17237	17238	1103212	8618	8619	1103212
1103237	2	2	275809	275809	1103236	137904	137905	1103236	68952	68953	1103236	34476	34477	1103236	17238	17239	1103236	8619	8620	1103236
1103293	6	6	30647	30647	1103292	5107	5108	1103292	851	852	1103292	141	142	1103292	23	24	1103292	3	4	1103292
1103309	2	2	275827	275827	1103308	137913	137914	1103308	68956	68957	1103308	34478	34479	1103308	17239	17240	1103308	8619	8620	1103308
1103339	2	2	275834	275835	1103338	137917	137918	1103338	68958	68959	1103338	34479	34480	1103338	17239	17240	1103338	8619	8620	1103338
1103341	2	2	275835	275835	1103340	137917	137918	1103340	68958	68959	1103340	34479	34480	1103340	17239	17240	1103340	8619	8620	1103340
1103341	6	6	30648	30649	1103340	5108	5109	1103340	851	852	1103340	141	142	1103340	23	24	1103340	3	4	1103340
1103437	6	6	30651	30651	1103436	5108	5109	1103436	851	852	1103436	141	142	1103436	23	24	1103436	3	4	1103436
1103461	2	2	275865	275865	1103460	137932	137933	1103460	68966	68967	1103460	34483	34484	1103460	17241	17242	1103460	8620	8621	1103460
1103461	6	6	30651	30652	1103460	5108	5109	1103460	851	852	1103460	141	142	1103460	23	24	1103460	3	4	1103460
1103467	3	3	122607	122608	1103466	40869	40870	1103466	13623	13624	1103466	4541	4542	1103466	1513	1514	1103466	504	505	1103466
1103483	2	2	275870	275871	1103482	137935	137936	1103482	68967	68968	1103482	34483	34484	1103482	17241	17242	1103482	8620	8621	1103482
1103533	2	2	275883	275883	1103532	137941	137942	1103532	68970	68971	1103532	34485	34486	1103532	17242	17243	1103532	8621	8622	1103532
1103533	6	6	30653	30654	1103532	5108	5109	1103532	851	852	1103532	141	142	1103532	23	24	1103532	3	4	1103532
1103549	2	2	275887	275887	1103548	137943	137944	1103548	68971	68972	1103548	34485	34486	1103548	17242	17243	1103548	8621	8622	1103548
1103579	2	2	275894	275895	1103578	137947	137948	1103578	68973	68974	1103578	34486	34487	1103578	17243	17244	1103578	8621	8622	1103578
1103579	7	7	22522	22522	1103578	3217	3218	1103578	459	460	1103578	65	66	1103578	9	10	1103578	1	2	1103578
1103587	2	2	275896	275897	1103586	137948	137949	1103586	68974	68975	1103586	34487	34488	1103586	17243	17244	1103586	8621	8622	1103586
1103587	3	3	122620	122621	1103586	40873	40874	1103586	13624	13625	1103586	4541	4542	1103586	1513	1514	1103586	504	505	1103586
1103603	2	2	275900	275901	1103602	137950	137951	1103602	68975	68976	1103602	34487	34488	1103602	17243	17244	1103602	8621	8622	1103602
1103621	2	2	275905	275905	1103620	137952	137953	1103620	68976	68977	1103620	34488	34489	1103620	17244	17245	1103620	8622	8623	1103620
1103629	2	2	275907	275907	1103628	137953	137954	1103628	68976	68977	1103628	34488	34489	1103628	17244	17245	1103628	8622	8623	1103628
1103629	6	6	30656	30657	1103628	5109	5110	1103628	851	852	1103628	141	142	1103628	23	24	1103628	3	4	1103628
1103699	2	2	275924	275925	1103698	137962	137963	1103698	68981	68982	1103698	34490	34491	1103698	17245	17246	1103698	8622	8623	1103698
1103723	2	2	275930	275931	1103722	137965	137966	1103722	68982	68983	1103722	34491	34492	1103722	17245	17246	1103722	8622	8623	1103722
1103749	2	2	275937	275937	1103748	137968	137969	1103748	68984	68985	1103748	34492	34493	1103748	17246	17247	1103748	8623	8624	1103748
1103779	2	2	275944	275945	1103778	137972	137973	1103778	68986	68987	1103778	34493	34494	1103778	17246	17247	1103778	8623	8624	1103778
1103779	3	3	122642	122642	1103778	40880	40881	1103778	13626	13627	1103778	4542	4543	1103778	1514	1515	1103778	504	505	1103778
1103797	2	2	275949	275949	1103796	137974	137975	1103796	68987	68988	1103796	34493	34494	1103796	17246	17247	1103796	8623	8624	1103796
1103797	6	6	30661	30661	1103796	5110	5111	1103796	851	852	1103796	141	142	1103796	23	24	1103796	3	4	1103796
1103803	7	7	22526	22527	1103802	3218	3219	1103802	459	460	1103802	65	66	1103802	9	10	1103802	1	2	1103802
1103863	3	3	122651	122652	1103862	40883	40884	1103862	13627	13628	1103862	4542	4543	1103862	1514	1515	1103862	504	505	1103862
1103863	6	6	30662	30663	1103862	5110	5111	1103862	851	852	1103862	141	142	1103862	23	24	1103862	3	4	1103862
1103899	2	2	275974	275975	1103898	137987	137988	1103898	68993	68994	1103898	34496	34497	1103898	17248	17249	1103898	8624	8625	1103898
1103899	3	3	122655	122656	1103898	40885	40886	1103898	13628	13629	1103898	4542	4543	1103898	1514	1515	1103898	504	505	1103898
1103911	3	3	122656	122657	1103910	40885	40886	1103910	13628	13629	1103910	4542	4543	1103910	1514	1515	1103910	504	505	1103910
1103911	6	6	30664	30665	1103910	5110	5111	1103910	851	852	1103910	141	142	1103910	23	24	1103910	3	4	1103910
1103923	3	3	122658	122658	1103922	40886	40886	1103922	13628	13629	1103922	4542	4543	1103922	1514	1515	1103922	504	505	1103922
1103989	6	6	30666	30667	1103988	5111	5112	1103988	851	852	1103988	141	142	1103988	23	24	1103988	3	4	1103988
1104139	3	3	122682	122682	1104138	40894	40894	1104138	13631	13632	1104138	4543	4544	1104138	1514	1515	1104138	504	505	1104138
